country,2018
Afghanistan,2.1
Albania,1.7
UAE,2.5
Argentina,1.2
Armenia,12.2
Australia,3.3
Austria,11.8
Azerbaijan,8.3
Burundi,0.7
Belgium,4.7
Benin,1.8
Burkina Faso,2.9
Bangladesh,0.4
Bulgaria,6.9
Bosnia and Herzegovina,5.9
Belarus,7.6
Bolivia,1.8
Brazil,0.5
Botswana,3.8
Canada,5.4
Switzerland,9.3
Chile,4.0
China,1.9
Cote d'Ivoire,1.5
Cameroon,1.8
"Congo, Dem. Rep.",
"Congo, Rep.",2.2
Colombia,0.6
Comoros,1.3
Costa Rica,1.0
Cyprus,6.0
Czech Republic,3.0
Germany,4.3
Denmark,2.4
Dominican Republic,0.1
Algeria,3.7
Ecuador,0.9
Egypt,0.3
Spain,5.0
Estonia,5.7
Ethiopia,0.1
Finland,1.7
Fiji,
France,9.8
Gabon,2.6
UK,3.6
Georgia,3.6
Ghana,2.8
Guinea,3.6
Gambia,2.8
Greece,1.7
Guatemala,0.8
"Hong Kong, China",
Honduras,0.3
Croatia,4.4
Haiti,1.7
Hungary,1.3
Indonesia,3.0
India,1.4
Ireland,3.9
Iran,1.7
Iraq,2.9
Iceland,0.9
Israel,0.9
Italy,8.2
Jordan,1.0
Japan,4.7
Kazakhstan,3.7
Kenya,1.3
Kyrgyz Republic,4.4
Cambodia,0.5
South Korea,5.1
Kuwait,2.2
Lao,0.2
Lebanon,0.2
Liberia,2.0
Libya,5.7
Sri Lanka,0.7
Lithuania,4.2
Luxembourg,4.6
Latvia,5.9
Morocco,1.7
Moldova,6.9
Madagascar,2.3
Mexico,1.0
North Macedonia,6.5
Mali,2.2
Malta,2.0
Myanmar,0.7
Montenegro,6.9
Mongolia,4.3
Mozambique,1.0
Mauritania,1.8
Mauritius,1.7
Malawi,0.9
Malaysia,3.1
Namibia,4.4
Niger,4.2
Nigeria,3.2
Nicaragua,0.4
Netherlands,5.7
Norway,1.9
Nepal,1.0
New Zealand,5.6
Pakistan,2.0
Panama,1.6
Peru,3.1
Philippines,5.1
Papua New Guinea,
Poland,4.1
Portugal,1.0
Paraguay,1.7
Palestine,0.0
Romania,4.6
Russia,9.5
Rwanda,0.6
Saudi Arabia,1.3
Senegal,2.7
Singapore,2.1
Sierra Leone,0.7
El Salvador,0.8
Serbia,5.4
Slovak Republic,2.6
Slovenia,5.8
Sweden,2.2
Eswatini,1.4
Chad,4.3
Togo,3.1
Thailand,1.2
Tajikistan,0.7
Turkmenistan,5.4
Tunisia,2.6
Turkey,3.5
Taiwan,3.7
Tanzania,0.6
Uganda,1.6
Ukraine,4.3
Uruguay,2.4
USA,6.1
Uzbekistan,0.5
Venezuela,0.1
Vietnam,1.4
Yemen,1.8
South Africa,4.7
Zambia,2.3
Zimbabwe,0.6
